transaction_id,is_fraud,fraud_score,fraud_type,detection_method,time_to_detection_hours
TXN00019784,0,0.046,,,
TXN00017784,0,0.086,,,
TXN00019242,0,0.104,,,
TXN00020539,0,0.066,,,
TXN00021586,0,0.227,,,
TXN00011449,0,0.126,,,
TXN00040621,0,0.29,,,
TXN00017993,0,0.16,,,
TXN00045868,0,0.204,,,
TXN00001074,0,0.134,,,
TXN00014736,0,0.052,,,
TXN00009638,0,0.211,,,
TXN00030689,0,0.004,,,
TXN00012943,0,0.043,,,
TXN00000937,0,0.229,,,
TXN00045527,0,0.075,,,
TXN00009738,0,0.263,,,
TXN00019808,0,0.283,,,
TXN00048783,0,0.181,,,
TXN00001514,0,0.038,,,
TXN00036403,0,0.18,,,
TXN00043591,0,0.17,,,
TXN00002213,0,0.137,,,
TXN00033475,0,0.178,,,
TXN00007086,0,0.092,,,
TXN00039501,0,0.022,,,
TXN00047340,0,0.166,,,
TXN00028311,0,0.201,,,
TXN00006254,0,0.148,,,
TXN00006135,0,0.11,,,
TXN00035235,0,0.201,,,
TXN00011522,0,0.158,,,
TXN00011125,0,0.289,,,
TXN00010225,0,0.049,,,
TXN00021467,0,0.134,,,
TXN00046673,0,0.165,,,
TXN00003264,0,0.168,,,
TXN00000795,0,0.217,,,
TXN00031156,0,0.109,,,
TXN00029825,0,0.134,,,
TXN00044174,0,0.264,,,
TXN00021415,0,0.135,,,
TXN00013605,1,0.894,friendly_fraud,manual_review,85.34080569844639
TXN00008288,0,0.062,,,
TXN00008532,0,0.168,,,
TXN00047156,0,0.198,,,
TXN00000372,0,0.068,,,
TXN00048204,0,0.094,,,
TXN00035349,0,0.253,,,
TXN00037425,0,0.108,,,
TXN00038678,0,0.18,,,
TXN00045451,0,0.211,,,
TXN00031713,0,0.106,,,
TXN00046812,0,0.052,,,
TXN00009601,0,0.294,,,
TXN00026705,0,0.064,,,
TXN00037685,0,0.252,,,
TXN00008845,0,0.262,,,
TXN00002517,0,0.209,,,
TXN00040743,0,0.114,,,
TXN00001747,0,0.197,,,
TXN00003224,0,0.195,,,
TXN00029155,0,0.263,,,
TXN00027397,0,0.098,,,
TXN00003471,0,0.225,,,
TXN00017468,0,0.296,,,
TXN00003690,0,0.142,,,
TXN00027580,0,0.123,,,
TXN00017671,0,0.066,,,
TXN00033095,0,0.053,,,
TXN00021572,0,0.286,,,
TXN00013457,0,0.114,,,
TXN00032959,0,0.243,,,
TXN00019679,0,0.081,,,
TXN00046131,0,0.159,,,
TXN00034262,0,0.11,,,
TXN00017605,0,0.167,,,
TXN00010193,0,0.248,,,
TXN00009237,0,0.074,,,
TXN00020935,0,0.106,,,
TXN00032839,0,0.199,,,
TXN00043497,0,0.242,,,
TXN00033738,0,0.062,,,
TXN00025614,0,0.04,,,
TXN00032575,0,0.027,,,
TXN00047267,0,0.161,,,
TXN00017912,0,0.102,,,
TXN00024128,0,0.002,,,
TXN00023092,0,0.294,,,
TXN00008761,0,0.198,,,
TXN00023611,0,0.049,,,
TXN00022433,0,0.035,,,
TXN00010250,0,0.288,,,
TXN00014018,0,0.215,,,
TXN00031880,0,0.207,,,
TXN00043116,0,0.161,,,
TXN00014050,0,0.293,,,
TXN00021076,0,0.051,,,
TXN00029998,0,0.279,,,
TXN00000883,0,0.074,,,
TXN00048269,0,0.224,,,
TXN00029122,0,0.235,,,
TXN00027602,0,0.059,,,
TXN00002686,0,0.2,,,
TXN00006855,0,0.152,,,
TXN00033882,0,0.082,,,
TXN00027810,0,0.21,,,
TXN00043978,0,0.122,,,
TXN00015717,0,0.029,,,
TXN00030239,0,0.159,,,
TXN00014089,0,0.226,,,
TXN00027554,0,0.209,,,
TXN00048427,0,0.055,,,
TXN00028989,0,0.209,,,
TXN00005943,0,0.155,,,
TXN00048196,0,0.079,,,
TXN00009462,0,0.036,,,
TXN00009790,0,0.235,,,
TXN00048417,0,0.01,,,
TXN00040692,0,0.132,,,
TXN00005859,0,0.124,,,
TXN00046264,0,0.093,,,
TXN00046553,0,0.108,,,
TXN00034764,0,0.29,,,
TXN00047408,0,0.21,,,
TXN00022646,0,0.11,,,
TXN00021417,0,0.275,,,
TXN00046804,1,0.675,synthetic_identity,customer_report,40.69471485458213
TXN00038319,0,0.235,,,
TXN00033795,0,0.088,,,
TXN00010121,0,0.148,,,
TXN00007048,0,0.273,,,
TXN00006950,0,0.27,,,
TXN00031183,0,0.212,,,
TXN00021140,0,0.049,,,
TXN00031613,0,0.144,,,
TXN00038595,1,0.982,account_takeover,ml_model,88.30749992976196
TXN00030503,0,0.28,,,
TXN00038058,0,0.221,,,
TXN00038590,0,0.256,,,
TXN00024550,0,0.249,,,
TXN00042728,0,0.19,,,
TXN00019613,0,0.264,,,
TXN00010940,0,0.132,,,
TXN00030536,0,0.224,,,
TXN00016652,0,0.05,,,
TXN00029319,0,0.022,,,
TXN00018243,0,0.144,,,
TXN00047491,0,0.251,,,
TXN00004552,0,0.21,,,
TXN00042188,0,0.244,,,
TXN00024164,0,0.039,,,
TXN00017767,0,0.071,,,
TXN00045401,0,0.227,,,
TXN00048728,0,0.295,,,
TXN00016259,0,0.22,,,
TXN00039157,0,0.163,,,
TXN00019977,0,0.263,,,
TXN00032148,0,0.191,,,
TXN00010459,0,0.174,,,
TXN00046569,0,0.218,,,
TXN00013355,0,0.235,,,
TXN00030619,0,0.001,,,
TXN00049471,0,0.269,,,
TXN00011145,0,0.232,,,
TXN00022557,1,0.654,friendly_fraud,ml_model,4.890038497866712
TXN00008625,0,0.024,,,
TXN00015042,0,0.105,,,
TXN00034271,0,0.091,,,
TXN00039406,0,0.295,,,
TXN00000011,0,0.094,,,
TXN00000641,0,0.097,,,
TXN00013586,0,0.256,,,
TXN00023188,0,0.044,,,
TXN00011670,0,0.049,,,
TXN00043893,0,0.023,,,
TXN00011928,0,0.195,,,
TXN00046813,0,0.215,,,
TXN00013267,0,0.143,,,
TXN00034550,0,0.034,,,
TXN00032512,0,0.246,,,
TXN00004235,0,0.217,,,
TXN00011868,0,0.048,,,
TXN00028341,0,0.264,,,
TXN00001814,0,0.048,,,
TXN00014433,0,0.253,,,
TXN00021479,0,0.038,,,
TXN00025575,0,0.04,,,
TXN00026082,0,0.2,,,
TXN00001050,0,0.087,,,
TXN00031494,0,0.255,,,
TXN00005173,0,0.184,,,
TXN00017904,0,0.011,,,
TXN00006090,0,0.183,,,
TXN00041622,0,0.163,,,
TXN00023922,0,0.25,,,
TXN00007810,0,0.156,,,
TXN00023369,0,0.192,,,
TXN00037877,0,0.195,,,
TXN00034375,0,0.103,,,
TXN00042171,0,0.281,,,
TXN00027847,0,0.199,,,
TXN00022425,0,0.289,,,
TXN00006442,0,0.223,,,
TXN00031516,0,0.246,,,
TXN00018967,0,0.266,,,
TXN00023258,0,0.138,,,
TXN00023643,0,0.072,,,
TXN00030642,0,0.109,,,
TXN00015317,0,0.198,,,
TXN00029430,0,0.256,,,
TXN00026559,0,0.055,,,
TXN00009640,0,0.228,,,
TXN00026981,0,0.264,,,
TXN00001203,0,0.091,,,
TXN00031421,0,0.239,,,
TXN00029957,0,0.157,,,
TXN00004327,0,0.234,,,
TXN00021201,0,0.198,,,
TXN00025783,0,0.184,,,
TXN00033739,0,0.182,,,
TXN00045384,0,0.021,,,
TXN00014682,0,0.012,,,
TXN00021780,0,0.227,,,
TXN00017476,0,0.201,,,
TXN00014322,0,0.137,,,
TXN00022466,0,0.243,,,
TXN00016453,0,0.053,,,
TXN00019167,0,0.186,,,
TXN00002019,0,0.105,,,
TXN00045450,0,0.01,,,
TXN00039126,0,0.094,,,
TXN00038885,0,0.229,,,
TXN00003162,0,0.06,,,
TXN00049583,0,0.046,,,
TXN00006185,0,0.277,,,
TXN00034430,0,0.234,,,
TXN00039825,0,0.043,,,
TXN00017024,0,0.264,,,
TXN00008146,0,0.157,,,
TXN00015458,0,0.199,,,
TXN00008264,0,0.077,,,
TXN00011770,0,0.152,,,
TXN00019201,0,0.132,,,
TXN00020028,0,0.036,,,
TXN00023371,0,0.219,,,
TXN00005294,0,0.069,,,
TXN00008438,0,0.038,,,
TXN00015440,0,0.148,,,
TXN00028141,0,0.126,,,
TXN00015549,0,0.047,,,
TXN00014877,0,0.175,,,
TXN00039422,0,0.067,,,
TXN00049962,0,0.152,,,
TXN00032635,0,0.026,,,
TXN00046778,0,0.235,,,
TXN00009400,0,0.174,,,
TXN00008526,0,0.211,,,
TXN00044020,0,0.052,,,
TXN00044124,0,0.02,,,
TXN00000926,0,0.051,,,
TXN00007513,0,0.02,,,
TXN00033500,0,0.16,,,
TXN00039411,0,0.184,,,
TXN00004520,0,0.061,,,
TXN00046194,0,0.077,,,
TXN00022346,0,0.192,,,
TXN00030898,0,0.112,,,
TXN00013126,0,0.071,,,
TXN00020392,0,0.19,,,
TXN00028702,0,0.081,,,
TXN00033170,0,0.136,,,
TXN00017426,0,0.187,,,
TXN00043852,0,0.299,,,
TXN00024925,0,0.299,,,
TXN00003413,0,0.15,,,
TXN00021338,0,0.141,,,
TXN00026932,0,0.012,,,
TXN00044532,0,0.229,,,
TXN00045648,0,0.199,,,
TXN00031674,0,0.148,,,
TXN00037158,0,0.294,,,
TXN00020544,0,0.106,,,
TXN00029752,0,0.011,,,
TXN00027212,0,0.069,,,
TXN00011151,0,0.247,,,
TXN00022421,0,0.068,,,
TXN00039579,0,0.015,,,
TXN00036336,0,0.221,,,
TXN00026553,0,0.076,,,
TXN00003951,0,0.033,,,
TXN00002720,0,0.208,,,
TXN00036343,0,0.025,,,
TXN00027315,0,0.03,,,
TXN00017257,0,0.268,,,
TXN00045357,0,0.252,,,
TXN00009279,0,0.129,,,
TXN00033180,0,0.101,,,
TXN00044203,0,0.178,,,
TXN00037719,0,0.092,,,
TXN00040524,0,0.189,,,
TXN00033399,0,0.196,,,
TXN00012828,0,0.289,,,
TXN00028813,0,0.238,,,
TXN00011305,0,0.09,,,
TXN00007274,0,0.111,,,
TXN00017742,0,0.174,,,
TXN00009215,0,0.229,,,
TXN00002422,0,0.291,,,
TXN00033867,0,0.04,,,
TXN00037627,0,0.255,,,
TXN00021050,0,0.105,,,
TXN00001577,0,0.115,,,
TXN00009901,0,0.281,,,
TXN00047465,0,0.053,,,
TXN00011051,0,0.091,,,
TXN00028041,0,0.086,,,
TXN00020178,1,0.892,stolen_card,rule_based,24.23275049033775
TXN00037545,0,0.033,,,
TXN00030729,0,0.281,,,
TXN00007435,0,0.038,,,
TXN00025848,0,0.297,,,
TXN00026051,0,0.055,,,
TXN00000378,0,0.271,,,
TXN00018871,0,0.083,,,
TXN00026303,0,0.078,,,
TXN00042986,0,0.211,,,
TXN00047839,0,0.201,,,
TXN00029264,0,0.169,,,
TXN00016060,0,0.201,,,
TXN00044432,1,0.734,friendly_fraud,customer_report,11.687786012654517
TXN00025197,0,0.181,,,
TXN00019458,0,0.281,,,
TXN00041047,0,0.274,,,
TXN00041732,0,0.188,,,
TXN00024831,0,0.114,,,
TXN00039910,0,0.096,,,
TXN00019773,0,0.099,,,
TXN00007640,0,0.292,,,
TXN00024369,0,0.052,,,
TXN00030107,0,0.292,,,
TXN00001971,0,0.104,,,
TXN00004508,0,0.024,,,
TXN00046975,0,0.202,,,
TXN00012079,0,0.112,,,
TXN00008243,0,0.167,,,
TXN00007789,1,0.881,account_takeover,rule_based,7.386188027082147
TXN00001048,1,0.845,synthetic_identity,customer_report,16.968607081794893
TXN00000238,0,0.066,,,
TXN00019717,0,0.247,,,
TXN00009682,0,0.088,,,
TXN00035927,0,0.119,,,
TXN00024535,0,0.192,,,
TXN00039151,0,0.078,,,
TXN00027837,0,0.127,,,
TXN00034520,0,0.015,,,
TXN00015859,0,0.261,,,
TXN00004418,0,0.04,,,
TXN00027312,0,0.214,,,
TXN00014210,0,0.102,,,
TXN00006527,0,0.11,,,
TXN00048553,0,0.156,,,
TXN00040152,0,0.025,,,
TXN00047500,0,0.094,,,
TXN00037919,0,0.23,,,
TXN00025170,0,0.292,,,
TXN00046644,0,0.074,,,
TXN00014760,0,0.03,,,
TXN00005566,0,0.199,,,
TXN00002976,0,0.186,,,
TXN00011453,0,0.117,,,
TXN00021471,0,0.164,,,
TXN00017796,0,0.162,,,
TXN00037987,0,0.024,,,
TXN00003669,0,0.277,,,
TXN00031013,0,0.148,,,
TXN00045337,0,0.031,,,
TXN00013234,0,0.125,,,
TXN00016660,0,0.3,,,
TXN00039048,0,0.232,,,
TXN00007392,0,0.284,,,
TXN00046042,0,0.086,,,
TXN00033679,0,0.097,,,
TXN00011209,0,0.285,,,
TXN00011615,0,0.072,,,
TXN00001202,0,0.099,,,
TXN00039526,0,0.259,,,
TXN00036429,0,0.04,,,
TXN00020498,0,0.023,,,
TXN00011257,0,0.265,,,
TXN00029471,0,0.1,,,
TXN00043108,0,0.07,,,
TXN00012990,0,0.124,,,
TXN00038568,0,0.169,,,
TXN00004487,0,0.226,,,
TXN00037701,0,0.094,,,
TXN00033334,0,0.205,,,
TXN00045145,0,0.063,,,
TXN00010827,0,0.003,,,
TXN00032060,0,0.281,,,
TXN00019040,0,0.259,,,
TXN00015934,0,0.276,,,
TXN00013672,0,0.241,,,
TXN00033537,0,0.01,,,
TXN00048333,0,0.011,,,
TXN00003926,0,0.194,,,
TXN00049961,0,0.264,,,
TXN00041419,1,0.643,account_takeover,manual_review,71.35306085322104
TXN00027866,0,0.132,,,
TXN00047314,0,0.014,,,
TXN00032023,0,0.089,,,
TXN00039258,0,0.262,,,
TXN00049646,0,0.043,,,
TXN00000313,0,0.018,,,
TXN00004889,0,0.198,,,
TXN00015651,0,0.044,,,
TXN00033289,0,0.07,,,
TXN00031146,0,0.276,,,
TXN00039430,0,0.053,,,
TXN00037829,0,0.292,,,
TXN00014041,0,0.033,,,
TXN00030017,0,0.051,,,
TXN00000875,0,0.048,,,
TXN00026698,0,0.279,,,
TXN00025432,0,0.255,,,
TXN00004197,0,0.011,,,
TXN00027233,0,0.295,,,
TXN00002398,0,0.052,,,
TXN00037605,0,0.22,,,
TXN00032399,0,0.056,,,
TXN00027270,0,0.021,,,
TXN00038440,1,0.91,account_takeover,manual_review,72.8002559330502
TXN00010939,0,0.266,,,
TXN00037278,0,0.026,,,
TXN00006498,0,0.135,,,
TXN00026629,0,0.096,,,
TXN00001697,0,0.008,,,
TXN00001503,0,0.169,,,
TXN00021276,0,0.174,,,
TXN00007776,0,0.125,,,
TXN00015636,0,0.247,,,
TXN00000099,0,0.147,,,
TXN00018745,0,0.042,,,
TXN00010924,0,0.11,,,
TXN00046452,0,0.072,,,
TXN00049737,0,0.277,,,
TXN00035844,0,0.234,,,
TXN00049772,0,0.005,,,
TXN00030802,0,0.182,,,
TXN00015100,0,0.163,,,
TXN00042124,0,0.102,,,
TXN00005647,0,0.14,,,
TXN00026816,0,0.13,,,
TXN00015498,0,0.297,,,
TXN00029231,0,0.007,,,
TXN00008280,0,0.201,,,
TXN00021648,0,0.008,,,
TXN00038182,1,0.905,chargeback_fraud,customer_report,39.87503571062797
TXN00039419,0,0.104,,,
TXN00017428,0,0.116,,,
TXN00046303,0,0.131,,,
TXN00032001,0,0.182,,,
TXN00010502,0,0.17,,,
TXN00043342,0,0.202,,,
TXN00048884,0,0.238,,,
TXN00027002,0,0.116,,,
TXN00044080,0,0.127,,,
TXN00049883,0,0.123,,,
TXN00045881,0,0.061,,,
TXN00022644,0,0.111,,,
TXN00000902,0,0.168,,,
TXN00013476,0,0.106,,,
TXN00000357,0,0.054,,,
TXN00031768,0,0.16,,,
TXN00016541,0,0.074,,,
TXN00001970,0,0.071,,,
TXN00035343,0,0.071,,,
TXN00019324,0,0.006,,,
TXN00000516,0,0.216,,,
TXN00026412,0,0.175,,,
TXN00026023,0,0.078,,,
TXN00043738,0,0.263,,,
TXN00030055,0,0.114,,,
TXN00022568,0,0.286,,,
TXN00022736,0,0.2,,,
TXN00026511,0,0.166,,,
TXN00021741,0,0.294,,,
TXN00034455,0,0.169,,,
TXN00039642,0,0.158,,,
TXN00028308,0,0.111,,,
TXN00028149,0,0.181,,,
TXN00034313,0,0.037,,,
TXN00020280,0,0.07,,,
TXN00026521,0,0.246,,,
TXN00045885,0,0.192,,,
TXN00047847,0,0.154,,,
TXN00032945,0,0.081,,,
TXN00002414,1,0.672,synthetic_identity,manual_review,9.778505197345616
TXN00026524,0,0.285,,,
TXN00036196,0,0.112,,,
TXN00000879,0,0.219,,,
TXN00019438,0,0.138,,,
TXN00012962,0,0.173,,,
TXN00039282,0,0.271,,,
TXN00024848,0,0.212,,,
TXN00002081,0,0.04,,,
TXN00027699,0,0.144,,,
TXN00027025,0,0.281,,,
TXN00024230,0,0.245,,,
TXN00034210,0,0.092,,,
TXN00046845,0,0.241,,,
TXN00011330,0,0.007,,,
TXN00027718,0,0.238,,,
TXN00045736,0,0.245,,,
TXN00005300,0,0.154,,,
TXN00036845,0,0.006,,,
TXN00015137,0,0.079,,,
TXN00032138,0,0.168,,,
TXN00044485,0,0.119,,,
TXN00048112,0,0.179,,,
TXN00029257,0,0.242,,,
TXN00037653,0,0.08,,,
TXN00049406,0,0.062,,,
TXN00029316,0,0.2,,,
TXN00007107,0,0.223,,,
TXN00047111,0,0.182,,,
TXN00006383,0,0.071,,,
TXN00029010,0,0.062,,,
TXN00031881,0,0.284,,,
TXN00012751,0,0.206,,,
TXN00030673,1,0.603,account_takeover,manual_review,12.953438197575956
TXN00046563,0,0.25,,,
TXN00033366,0,0.146,,,
TXN00035572,0,0.24,,,
TXN00037405,0,0.173,,,
TXN00042291,0,0.137,,,
TXN00040924,0,0.112,,,
TXN00017577,0,0.174,,,
TXN00015074,0,0.05,,,
TXN00043619,0,0.009,,,
TXN00005775,0,0.22,,,
TXN00012147,0,0.204,,,
TXN00004100,0,0.023,,,
TXN00048937,0,0.162,,,
TXN00021210,0,0.242,,,
TXN00032485,0,0.036,,,
TXN00047968,0,0.276,,,
TXN00027964,0,0.121,,,
TXN00008299,0,0.015,,,
TXN00026083,0,0.118,,,
TXN00036650,0,0.118,,,
TXN00027950,0,0.172,,,
TXN00022250,0,0.265,,,
TXN00046704,0,0.133,,,
TXN00012632,0,0.007,,,
TXN00026434,0,0.167,,,
TXN00049822,0,0.028,,,
TXN00039511,0,0.25,,,
TXN00016679,0,0.169,,,
TXN00015134,0,0.234,,,
TXN00002830,0,0.293,,,
TXN00043521,0,0.075,,,
TXN00014131,0,0.162,,,
TXN00015067,0,0.293,,,
TXN00008313,0,0.299,,,
TXN00016832,0,0.255,,,
TXN00034069,0,0.095,,,
TXN00030434,0,0.298,,,
TXN00010022,0,0.268,,,
TXN00042198,0,0.289,,,
TXN00020626,0,0.198,,,
TXN00027416,0,0.241,,,
TXN00000558,0,0.104,,,
TXN00019108,0,0.292,,,
TXN00018929,0,0.084,,,
TXN00043066,1,0.798,synthetic_identity,customer_report,9.641458578777403
TXN00003963,0,0.133,,,
TXN00039828,0,0.279,,,
TXN00034401,0,0.288,,,
TXN00010209,0,0.187,,,
TXN00041591,0,0.132,,,
TXN00031616,0,0.109,,,
TXN00046668,0,0.153,,,
TXN00027078,0,0.121,,,
TXN00014406,0,0.185,,,
TXN00026988,0,0.011,,,
TXN00010324,0,0.139,,,
TXN00046888,0,0.204,,,
TXN00040788,0,0.289,,,
TXN00041283,0,0.039,,,
TXN00028975,0,0.07,,,
TXN00038231,0,0.066,,,
TXN00021852,0,0.255,,,
TXN00008853,0,0.184,,,
TXN00015704,0,0.073,,,
TXN00038019,0,0.151,,,
TXN00046195,0,0.27,,,
TXN00040808,0,0.177,,,
TXN00006320,0,0.063,,,
TXN00009919,0,0.257,,,
TXN00029295,0,0.118,,,
TXN00023662,0,0.04,,,
TXN00013572,0,0.287,,,
TXN00029266,0,0.065,,,
TXN00042937,0,0.283,,,
TXN00017324,0,0.224,,,
TXN00001160,0,0.222,,,
TXN00032655,0,0.02,,,
TXN00024456,0,0.22,,,
TXN00047311,0,0.018,,,
TXN00031152,0,0.141,,,
TXN00042472,0,0.111,,,
TXN00001436,0,0.154,,,
TXN00016004,0,0.157,,,
TXN00038401,0,0.079,,,
TXN00042080,0,0.004,,,
TXN00045127,0,0.002,,,
TXN00036419,0,0.216,,,
TXN00040804,0,0.156,,,
TXN00043392,0,0.22,,,
TXN00025639,0,0.015,,,
TXN00040490,0,0.048,,,
TXN00032382,0,0.19,,,
TXN00032198,0,0.278,,,
TXN00035320,0,0.178,,,
TXN00024671,0,0.104,,,
TXN00003696,0,0.258,,,
TXN00043299,0,0.213,,,
TXN00005439,0,0.114,,,
TXN00031914,0,0.082,,,
TXN00027710,0,0.125,,,
TXN00035312,0,0.294,,,
TXN00017221,0,0.117,,,
TXN00042925,0,0.038,,,
TXN00034441,0,0.294,,,
TXN00001340,0,0.051,,,
TXN00044279,0,0.197,,,
TXN00036875,0,0.076,,,
TXN00003655,0,0.21,,,
TXN00038858,0,0.068,,,
TXN00000291,0,0.022,,,
TXN00033285,0,0.049,,,
TXN00016651,0,0.282,,,
TXN00011113,0,0.074,,,
TXN00044597,0,0.08,,,
TXN00022852,0,0.161,,,
TXN00026992,0,0.145,,,
TXN00039186,0,0.205,,,
TXN00044185,0,0.276,,,
TXN00047581,0,0.111,,,
TXN00045136,0,0.227,,,
TXN00009910,0,0.172,,,
TXN00014172,0,0.035,,,
TXN00009046,0,0.27,,,
TXN00033595,0,0.087,,,
TXN00001455,0,0.191,,,
TXN00048127,0,0.227,,,
TXN00009069,0,0.207,,,
TXN00032251,0,0.14,,,
TXN00026078,0,0.239,,,
TXN00027758,0,0.247,,,
TXN00027545,0,0.281,,,
TXN00029058,0,0.205,,,
TXN00018049,0,0.013,,,
TXN00038625,0,0.052,,,
TXN00003504,0,0.273,,,
TXN00024442,0,0.293,,,
TXN00028110,0,0.037,,,
TXN00035255,0,0.252,,,
TXN00019351,0,0.05,,,
TXN00018727,0,0.117,,,
TXN00028458,0,0.247,,,
TXN00011809,0,0.29,,,
TXN00008048,0,0.029,,,
TXN00007782,0,0.026,,,
TXN00038180,0,0.088,,,
TXN00016828,0,0.241,,,
TXN00035729,0,0.121,,,
TXN00006990,0,0.229,,,
TXN00000101,0,0.185,,,
TXN00027409,0,0.247,,,
TXN00023481,0,0.163,,,
TXN00025672,0,0.012,,,
TXN00017054,0,0.2,,,
TXN00046542,0,0.278,,,
TXN00007310,0,0.243,,,
TXN00011180,0,0.281,,,
TXN00037489,1,0.906,friendly_fraud,customer_report,4.860086471136521
TXN00026571,0,0.256,,,
TXN00015936,0,0.242,,,
TXN00033040,0,0.132,,,
TXN00045944,0,0.032,,,
TXN00025381,0,0.181,,,
TXN00014120,0,0.01,,,
TXN00007706,0,0.271,,,
TXN00001234,0,0.157,,,
TXN00007966,0,0.169,,,
TXN00023096,0,0.184,,,
TXN00012596,0,0.21,,,
TXN00030764,0,0.015,,,
TXN00036545,0,0.153,,,
TXN00046116,0,0.052,,,
TXN00042627,0,0.214,,,
TXN00047383,0,0.24,,,
TXN00002419,0,0.176,,,
TXN00048016,0,0.194,,,
TXN00016491,0,0.204,,,
TXN00003383,0,0.102,,,
TXN00010530,0,0.096,,,
TXN00034767,0,0.267,,,
TXN00000975,0,0.224,,,
TXN00037752,0,0.145,,,
TXN00015668,0,0.224,,,
TXN00034549,0,0.172,,,
TXN00019267,0,0.038,,,
TXN00027251,0,0.066,,,
TXN00028560,0,0.246,,,
TXN00048174,0,0.185,,,
TXN00021814,0,0.043,,,
TXN00021521,0,0.13,,,
TXN00030281,0,0.086,,,
TXN00010007,0,0.166,,,
TXN00011466,0,0.264,,,
TXN00014398,0,0.029,,,
TXN00043546,0,0.213,,,
TXN00010141,0,0.109,,,
TXN00044905,0,0.13,,,
TXN00010085,0,0.049,,,
TXN00021797,0,0.267,,,
TXN00035394,0,0.219,,,
TXN00025104,0,0.062,,,
TXN00016727,0,0.037,,,
TXN00035534,0,0.162,,,
TXN00029116,0,0.167,,,
TXN00015590,0,0.219,,,
TXN00028610,0,0.018,,,
TXN00007872,0,0.117,,,
TXN00030568,0,0.22,,,
TXN00013215,0,0.268,,,
TXN00030934,0,0.045,,,
TXN00001301,0,0.156,,,
TXN00040088,0,0.141,,,
TXN00036522,0,0.241,,,
TXN00003489,0,0.137,,,
TXN00033702,0,0.185,,,
TXN00035966,0,0.032,,,
TXN00021456,0,0.036,,,
TXN00009173,0,0.095,,,
TXN00036144,0,0.066,,,
TXN00007968,0,0.095,,,
TXN00006156,0,0.063,,,
TXN00040428,0,0.052,,,
TXN00003795,0,0.086,,,
TXN00008348,0,0.289,,,
TXN00030040,0,0.115,,,
TXN00036743,0,0.22,,,
TXN00040284,0,0.194,,,
TXN00045734,0,0.028,,,
TXN00043608,0,0.283,,,
TXN00014909,0,0.002,,,
TXN00013058,0,0.121,,,
TXN00001248,0,0.132,,,
TXN00044837,0,0.28,,,
TXN00037841,0,0.088,,,
TXN00019122,0,0.232,,,
TXN00028912,1,0.92,friendly_fraud,rule_based,46.34573613795152
TXN00046127,0,0.169,,,
TXN00041755,0,0.257,,,
TXN00017064,0,0.288,,,
TXN00003842,0,0.163,,,
TXN00009742,0,0.241,,,
TXN00049099,0,0.203,,,
TXN00046667,0,0.009,,,
TXN00006444,0,0.165,,,
TXN00014505,0,0.149,,,
TXN00017990,0,0.055,,,
TXN00020012,0,0.192,,,
TXN00031536,0,0.17,,,
TXN00017621,0,0.296,,,
TXN00028561,0,0.237,,,
TXN00015337,0,0.169,,,
TXN00015881,0,0.008,,,
TXN00017434,0,0.153,,,
TXN00025411,0,0.011,,,
TXN00002011,0,0.033,,,
TXN00015251,0,0.032,,,
TXN00009539,0,0.245,,,
TXN00039746,0,0.176,,,
TXN00025266,0,0.181,,,
TXN00022101,0,0.233,,,
TXN00013620,0,0.293,,,
TXN00009548,0,0.116,,,
TXN00011065,0,0.213,,,
TXN00048720,0,0.227,,,
TXN00048748,0,0.137,,,
TXN00001289,0,0.137,,,
TXN00003385,0,0.057,,,
TXN00026414,0,0.095,,,
TXN00045108,0,0.075,,,
TXN00024618,0,0.25,,,
TXN00007711,0,0.292,,,
TXN00048072,0,0.235,,,
TXN00027375,0,0.276,,,
TXN00020994,0,0.124,,,
TXN00043902,0,0.175,,,
TXN00020338,0,0.02,,,
TXN00031167,0,0.258,,,
TXN00011609,0,0.194,,,
TXN00000765,0,0.225,,,
TXN00039256,0,0.023,,,
TXN00005676,0,0.107,,,
TXN00009989,0,0.168,,,
TXN00026358,0,0.147,,,
TXN00002183,0,0.219,,,
TXN00012247,0,0.143,,,
TXN00047021,0,0.278,,,
TXN00021160,0,0.188,,,
TXN00018939,0,0.138,,,
TXN00036800,0,0.279,,,
TXN00015779,0,0.159,,,
TXN00008883,0,0.235,,,
TXN00016858,0,0.167,,,
TXN00036644,0,0.298,,,
TXN00040842,0,0.076,,,
TXN00048890,0,0.053,,,
TXN00044655,0,0.271,,,
TXN00046282,0,0.169,,,
TXN00031707,0,0.173,,,
TXN00014880,0,0.195,,,
TXN00024493,0,0.277,,,
TXN00023825,0,0.26,,,
TXN00000043,0,0.214,,,
TXN00043102,0,0.278,,,
TXN00040538,0,0.077,,,
TXN00005526,0,0.025,,,
TXN00005174,0,0.247,,,
TXN00035705,0,0.284,,,
TXN00024900,0,0.288,,,
TXN00007067,0,0.299,,,
TXN00043496,0,0.269,,,
TXN00033842,0,0.01,,,
TXN00020992,0,0.141,,,
TXN00036978,0,0.002,,,
TXN00020548,0,0.294,,,
TXN00043603,0,0.154,,,
TXN00046477,0,0.19,,,
TXN00001020,0,0.27,,,
TXN00027999,0,0.125,,,
TXN00035997,0,0.18,,,
TXN00049342,0,0.094,,,
TXN00026306,0,0.106,,,
TXN00015438,0,0.175,,,
TXN00043345,0,0.157,,,
TXN00033836,0,0.173,,,
TXN00049643,0,0.065,,,
